item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q21665818,003363515,http://www.wikidata.org/entity/Q277760,,gatehouse,,"The lodge, Dyffryn Aled"
http://www.wikidata.org/entity/Q21665818,003363515,http://www.wikidata.org/entity/Q3406313,village,Llansannan,Point(-3.595 53.176),"The lodge, Dyffryn Aled"
http://www.wikidata.org/entity/Q21665818,003363515,http://www.wikidata.org/entity/Q3406313,community,Llansannan,Point(-3.595 53.176),"The lodge, Dyffryn Aled"
http://www.wikidata.org/entity/Q21665819,003362232,http://www.wikidata.org/entity/Q174782,,square,,"The market hall and square, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21665819,003362232,http://www.wikidata.org/entity/Q213441,,shop,,"The market hall and square, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21665819,003362232,http://www.wikidata.org/entity/Q1026572,village,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"The market hall and square, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21665819,003362232,http://www.wikidata.org/entity/Q1026572,community,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"The market hall and square, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21665817,003363606,http://www.wikidata.org/entity/Q27686,,hotel,,"The Lion Hotel, Meifod"
http://www.wikidata.org/entity/Q21665822,003362395,http://www.wikidata.org/entity/Q2233618,town,Llanrwst,Point(-3.79378 53.1371),"The market square, Llanrwst"
http://www.wikidata.org/entity/Q21665823,003362650,http://www.wikidata.org/entity/Q278138,profession,milk deliverer,,"The milkman, Narberth"
http://www.wikidata.org/entity/Q21665820,003362389,http://www.wikidata.org/entity/Q472667,town,Amlwch,Point(-4.345662 53.410154),"The market square, Amlwch"
http://www.wikidata.org/entity/Q21665821,003362270,http://www.wikidata.org/entity/Q21667941,photograph,"An old man, Llanrhaeadr-ym-Mochnant",,"The market square, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21665826,003361769,http://www.wikidata.org/entity/Q44494,,mill,,"The mill, Pumsaint"
http://www.wikidata.org/entity/Q21665827,003363356,http://www.wikidata.org/entity/Q44494,,mill,,"The mill, Pumsaint"
http://www.wikidata.org/entity/Q21665824,003362308,http://www.wikidata.org/entity/Q2684439,village,Trefriw,Point(-3.825 53.152),"The mill and waterfall, Trefriw"
http://www.wikidata.org/entity/Q21665825,003363597,http://www.wikidata.org/entity/Q44494,,mill,,"The mill, Carno"
http://www.wikidata.org/entity/Q21665830,003361190,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,The most reverend father in God John Williams
http://www.wikidata.org/entity/Q21665831,003363215,http://www.wikidata.org/entity/Q7560,kinship,mother,,"The mother of John Jones (Myrddin Fardd, 1836-1921)"
http://www.wikidata.org/entity/Q21665828,003362274,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"The minsiter in front of Capel Mair (Cong), St Clears"
http://www.wikidata.org/entity/Q21665834,003363538,http://www.wikidata.org/entity/Q3406313,village,Llansannan,Point(-3.595 53.176),"The old bridge, Llansannan"
http://www.wikidata.org/entity/Q21665834,003363538,http://www.wikidata.org/entity/Q3406313,community,Llansannan,Point(-3.595 53.176),"The old bridge, Llansannan"
http://www.wikidata.org/entity/Q21665835,003363461,http://www.wikidata.org/entity/Q651733,town,Llandovery,Point(-3.795 51.995),"The old castle, Llanymddyfri"
http://www.wikidata.org/entity/Q21665835,003363461,http://www.wikidata.org/entity/Q651733,community,Llandovery,Point(-3.795 51.995),"The old castle, Llanymddyfri"
http://www.wikidata.org/entity/Q21665832,003361309,http://www.wikidata.org/entity/Q212198,,pub,,"The Nag's Head, Pont-seli (home of Dr Herber Evans)"
http://www.wikidata.org/entity/Q21665833,003361342,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The new church, Y Bala"
http://www.wikidata.org/entity/Q21665838,003361163,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The old church, Maenordeifi"
http://www.wikidata.org/entity/Q21665836,003362761,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The old church, Aberdaron"
http://www.wikidata.org/entity/Q21665837,003363421,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The old church, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665843,003363591,http://www.wikidata.org/entity/Q7837767,village,Trefeglwys,Point(-3.51667 52.5),"The old factory, Trefeglwys"
http://www.wikidata.org/entity/Q21665843,003363591,http://www.wikidata.org/entity/Q7837767,community,Trefeglwys,Point(-3.51667 52.5),"The old factory, Trefeglwys"
http://www.wikidata.org/entity/Q22668224,003362100,http://www.wikidata.org/entity/Q16334295,,group of humans,,"Elders of the Calvinistic Methodist chapel, Nefyn (1896)"
http://www.wikidata.org/entity/Q22668234,003363652,http://www.wikidata.org/entity/Q11060274,form of art,print,,Ellis Owen Ellis (Ellis Bryn Coch) (print)
http://www.wikidata.org/entity/Q22668234,003363652,http://www.wikidata.org/entity/Q20733000,human,Ellis Owen Ellis,,Ellis Owen Ellis (Ellis Bryn Coch) (print)
http://www.wikidata.org/entity/Q22668235,003364173,http://www.wikidata.org/entity/Q18534796,human,Ellis Owen,,"Ellis Owen, Cefn-y-meysydd (1789-1868)"
http://www.wikidata.org/entity/Q22668247,003361236,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am Eben Fawr. Clynog Fawr.
http://www.wikidata.org/entity/Q22668244,003362731,http://www.wikidata.org/entity/Q1339862,,title page,,"Eos Ceiriog, Sef Casgliad o Ber Ganiadau Huw Morus .."
http://www.wikidata.org/entity/Q22668250,003365112,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch D Jones, Llangan .."
http://www.wikidata.org/entity/Q22668251,003365103,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Daniel Rowlands, Llangeitho .."
http://www.wikidata.org/entity/Q22668248,003364315,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch Christmas Evans ..
http://www.wikidata.org/entity/Q22668254,003365115,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Ebenr Morris, Twrgwyn .."
http://www.wikidata.org/entity/Q22668255,003364380,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch Howell Harris ..
http://www.wikidata.org/entity/Q22668253,003364032,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch David Jones (Dewi Arfon) ..
http://www.wikidata.org/entity/Q22668258,003365113,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch J Prydderch, Mon .."
http://www.wikidata.org/entity/Q22668259,003364384,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch John Elias o Fon ..
http://www.wikidata.org/entity/Q22668259,003364379,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch John Elias o Fon ..
http://www.wikidata.org/entity/Q22668256,003364405,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch J Davies, Nantglyn .."
http://www.wikidata.org/entity/Q22668262,003364386,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch John Parry (Caer) ..
http://www.wikidata.org/entity/Q22668263,003364469,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Js Hughes, Llundain .."
http://www.wikidata.org/entity/Q22668261,003365395,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch John Hughes, Pont Rhobert.."
http://www.wikidata.org/entity/Q22668267,003365195,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch Richd Jones..
http://www.wikidata.org/entity/Q22668265,003362874,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch R Bonner ..
http://www.wikidata.org/entity/Q22668270,003365110,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Thos Charles B.A., Bala .."
http://www.wikidata.org/entity/Q22668271,003365122,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Thos John, Cilgerran .."
http://www.wikidata.org/entity/Q22668268,003364477,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Thomas Richards, Abergwaen .."
http://www.wikidata.org/entity/Q22668269,003362871,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch Thos Aubrey ..
http://www.wikidata.org/entity/Q22668274,003361018,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Ebenr Richards ..
http://www.wikidata.org/entity/Q22668272,003364382,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Barch Thos Jones, Dynbych .."
http://www.wikidata.org/entity/Q22668273,003364067,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y diweddar Barch W Williams Wern..
http://www.wikidata.org/entity/Q22668278,003365095,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch Ed Morgan, Dyffryn .."
http://www.wikidata.org/entity/Q22668279,003365131,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch Evan Harris, Merthyr .."
http://www.wikidata.org/entity/Q22668276,003365369,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y diweddar Richard Owen, Bala .."
http://www.wikidata.org/entity/Q22668277,003365120,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch D Rolant, Bala .."
http://www.wikidata.org/entity/Q22668280,003365215,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch Foulk Evans, Machynlleth.."
http://www.wikidata.org/entity/Q22668766,003365123,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch John Hughes, Liverpool .."
http://www.wikidata.org/entity/Q22668767,003362676,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y Parch Lewis Powell Caerdydd bu farw Medi 19 1869
http://www.wikidata.org/entity/Q22668764,003364558,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y Parch J Roberts Ieuan Gwyllt ..
http://www.wikidata.org/entity/Q22668771,003365126,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch R Williams, Aberdyfi .."
http://www.wikidata.org/entity/Q22668769,003365079,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch R Edwards, Llanddyn .."
http://www.wikidata.org/entity/Q22668774,003362030,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y Parch Wm Roberts Amlwch ..
http://www.wikidata.org/entity/Q22668775,003365413,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y Parchg J Roberts Ieuan Gwyllt..
http://www.wikidata.org/entity/Q22668772,003365153,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er cof am y Parch T Phillips D.D. Henffordd ..
http://www.wikidata.org/entity/Q22668773,003365118,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er cof am y Parch W Morris, Tyddewi .."
http://www.wikidata.org/entity/Q22668778,003364198,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er Coffadwriaeth Am Y Parch W Caledfryn Williams, Groeswen"
http://www.wikidata.org/entity/Q22668779,003361454,http://www.wikidata.org/entity/Q3401639,village,Henllan,Point(-4.3962 52.0391),"Eriviat Hall, Henllan (Dinb)"
http://www.wikidata.org/entity/Q22668776,003362909,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,Er coffadwriaeth am y diweddar Barch Rowd Hughes ..
http://www.wikidata.org/entity/Q22668777,003364409,http://www.wikidata.org/entity/Q2259532,religious occupation,cleric,,"Er coffadwriaeth am y Parch David Jones, Treborth .."
http://www.wikidata.org/entity/Q22668782,003362798,http://www.wikidata.org/entity/Q3406673,village,Esgairgeiliog,Point(-3.835 52.637),Esgairgeiliog
http://www.wikidata.org/entity/Q22668782,003362798,http://www.wikidata.org/entity/Q3406673,human settlement,Esgairgeiliog,Point(-3.835 52.637),Esgairgeiliog
http://www.wikidata.org/entity/Q22668783,003361411,http://www.wikidata.org/entity/Q103855142,railway station,Esgairgeiliog railway station,,Esgairgeiliog railway station on the Corris Railway
http://www.wikidata.org/entity/Q22668780,003363911,http://www.wikidata.org/entity/Q3401639,village,Henllan,Point(-4.3962 52.0391),"Eriviat Hall, Henllan (Dinb)"
http://www.wikidata.org/entity/Q22668785,003364109,http://www.wikidata.org/entity/Q1639825,occupation,blacksmith,,"Evan Davies, blacksmith of Llanboidy"
http://www.wikidata.org/entity/Q22668785,003364109,http://www.wikidata.org/entity/Q1639825,historical profession,blacksmith,,"Evan Davies, blacksmith of Llanboidy"
http://www.wikidata.org/entity/Q22668795,003361399,http://www.wikidata.org/entity/Q3757704,community,Ffestiniog,Point(-3.93 52.99),"Factory, Ffestiniog"
http://www.wikidata.org/entity/Q22668799,003364572,http://www.wikidata.org/entity/Q6661275,hamlet,Llandysilio,Point(-3.08639 52.7661),"Felin-ficer, Llandysilio"
http://www.wikidata.org/entity/Q22668799,003364572,http://www.wikidata.org/entity/Q6661275,community,Llandysilio,Point(-3.08639 52.7661),"Felin-ficer, Llandysilio"
http://www.wikidata.org/entity/Q22668797,003363998,http://www.wikidata.org/entity/Q16334295,,group of humans,,Family devotions (stereograph)
http://www.wikidata.org/entity/Q22668803,003361591,http://www.wikidata.org/entity/Q4942645,hamlet,Bontuchel,Point(-3.37 53.1),"Felin-y-moch, Bontuchel (Dinb)"
http://www.wikidata.org/entity/Q22668806,003363613,http://www.wikidata.org/entity/Q3403507,village,Llanbrynmair,Point(-3.62745 52.6121),"Ffrwd Fawr waterfall, Pennant, Llanbryn-mair"
http://www.wikidata.org/entity/Q22668806,003363613,http://www.wikidata.org/entity/Q3403507,community,Llanbrynmair,Point(-3.62745 52.6121),"Ffrwd Fawr waterfall, Pennant, Llanbryn-mair"
http://www.wikidata.org/entity/Q22668806,003363613,http://www.wikidata.org/entity/Q5446244,waterfall,Ffrwd Fawr Waterfall,Point(-3.6624 52.5342),"Ffrwd Fawr waterfall, Pennant, Llanbryn-mair"
http://www.wikidata.org/entity/Q22668809,003363189,http://www.wikidata.org/entity/Q1866840,village,Llangybi,Point(-4.34005 52.94465),"Ffynnon Cybi, Llangybi (Caern) (1896)"
http://www.wikidata.org/entity/Q22668817,003362779,http://www.wikidata.org/entity/Q9588290,boat type,longboat,,"Fisherpersons, Aberdyfi"
http://www.wikidata.org/entity/Q21667082,003364798,http://www.wikidata.org/entity/Q8441,,man,,Two men standing and holding books
http://www.wikidata.org/entity/Q21667083,003364765,http://www.wikidata.org/entity/Q467,,woman,,Two women and a girl
http://www.wikidata.org/entity/Q21667084,003364961,http://www.wikidata.org/entity/Q467,,woman,,Two women and a man
http://www.wikidata.org/entity/Q21667085,003362584,http://www.wikidata.org/entity/Q467,,woman,,Two women in national dress (Davies)
http://www.wikidata.org/entity/Q21667091,003364551,http://www.wikidata.org/entity/Q8441,,man,,William Griffiths (Tydain)
http://www.wikidata.org/entity/Q21667091,003364551,http://www.wikidata.org/entity/Q1064858,,desk,,William Griffiths (Tydain)
http://www.wikidata.org/entity/Q21667094,003363451,http://www.wikidata.org/entity/Q144,organisms known by a particular common name,dog,,Woman with a dog (Llanrwst?)
http://www.wikidata.org/entity/Q21667095,003362825,http://www.wikidata.org/entity/Q319710,village,Abersoch,Point(-4.5066 52.8239),"Yr efail, Abersoch"
http://www.wikidata.org/entity/Q21667095,003362825,http://www.wikidata.org/entity/Q319710,seaside resort,Abersoch,Point(-4.5066 52.8239),"Yr efail, Abersoch"
http://www.wikidata.org/entity/Q21667092,003361253,http://www.wikidata.org/entity/Q1112477,,narrow-gauge railway,,"Tan-y-manod station and the ""Tren Bach"""
http://www.wikidata.org/entity/Q21667092,003361253,http://www.wikidata.org/entity/Q1408524,railway company,Festiniog and Blaenau Railway,Point(-3.927 52.988),"Tan-y-manod station and the ""Tren Bach"""
http://www.wikidata.org/entity/Q21667093,003361743,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Williams Pantycelyn Memorial Chapel (CM), Llandovery"
http://www.wikidata.org/entity/Q21667098,003363223,http://www.wikidata.org/entity/Q8441,,man,,"A man and a cart drawn by donkeys (Watkins), Cricieth"
http://www.wikidata.org/entity/Q21667099,003362599,http://www.wikidata.org/entity/Q8441,,man,,A man and a woman in national dress (Jones)
http://www.wikidata.org/entity/Q21667096,003361876,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Ystad-ffin chapel of ease, Llanfair-ar-y-bryn"
http://www.wikidata.org/entity/Q21667097,003363048,http://www.wikidata.org/entity/Q16970,type of building,church building,,"Y Gyffin church, near Conwy (?)"
http://www.wikidata.org/entity/Q21667101,003363396,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Llangernyw chapel (CM) and deacons, Llangernyw (1895)"
http://www.wikidata.org/entity/Q21667101,003363396,http://www.wikidata.org/entity/Q781725,village,Llangernyw,Point(-3.685 53.193),"Llangernyw chapel (CM) and deacons, Llangernyw (1895)"
http://www.wikidata.org/entity/Q21667101,003363396,http://www.wikidata.org/entity/Q781725,human settlement,Llangernyw,Point(-3.685 53.193),"Llangernyw chapel (CM) and deacons, Llangernyw (1895)"
http://www.wikidata.org/entity/Q21667101,003363396,http://www.wikidata.org/entity/Q781725,community,Llangernyw,Point(-3.685 53.193),"Llangernyw chapel (CM) and deacons, Llangernyw (1895)"
http://www.wikidata.org/entity/Q21667105,003364826,http://www.wikidata.org/entity/Q8441,,man,,A man and a woman
http://www.wikidata.org/entity/Q21667110,003363221,http://www.wikidata.org/entity/Q8441,,man,,A man in a cart drawn by a donkey (Lewis)
http://www.wikidata.org/entity/Q21667111,003365033,http://www.wikidata.org/entity/Q8441,,man,,A man in military dress
http://www.wikidata.org/entity/Q21667109,003365038,http://www.wikidata.org/entity/Q8441,,man,,A man holding a child and a doll
http://www.wikidata.org/entity/Q21667115,003363235,http://www.wikidata.org/entity/Q8441,,man,,A man on horseback (Evans)
http://www.wikidata.org/entity/Q21667112,003364964,http://www.wikidata.org/entity/Q8441,,man,,A man
http://www.wikidata.org/entity/Q21667118,003363234,http://www.wikidata.org/entity/Q8441,,man,,A man on horseback
http://www.wikidata.org/entity/Q21667119,003364719,http://www.wikidata.org/entity/Q8441,,man,,A man sitting (copy)
http://www.wikidata.org/entity/Q21667116,003363233,http://www.wikidata.org/entity/Q726,taxon,horse,,A man on horseback (Wakefield)
http://www.wikidata.org/entity/Q21667116,003363233,http://www.wikidata.org/entity/Q8441,,man,,A man on horseback (Wakefield)
http://www.wikidata.org/entity/Q21667122,003364646,http://www.wikidata.org/entity/Q8441,,man,,A man sitting in a chair
http://www.wikidata.org/entity/Q21667123,003364656,http://www.wikidata.org/entity/Q8441,,man,,A man sitting
http://www.wikidata.org/entity/Q21667120,003365003,http://www.wikidata.org/entity/Q8441,,man,,A man sitting and holding a book (copy)
http://www.wikidata.org/entity/Q21667121,003364684,http://www.wikidata.org/entity/Q8441,,man,,A man sitting holding a book
http://www.wikidata.org/entity/Q21667143,003364988,http://www.wikidata.org/entity/Q8441,,man,,A man standing and holding a flower
http://www.wikidata.org/entity/Q21667146,003365053,http://www.wikidata.org/entity/Q8441,,man,,A man standing at a table (copy)
http://www.wikidata.org/entity/Q21667147,003364668,http://www.wikidata.org/entity/Q8441,,man,,A man standing at a table
http://www.wikidata.org/entity/Q21667144,003365002,http://www.wikidata.org/entity/Q8441,,man,,A man standing and holding a hat
http://www.wikidata.org/entity/Q21667148,003364752,http://www.wikidata.org/entity/Q8441,,man,,A man standing
http://www.wikidata.org/entity/Q21667162,003364813,http://www.wikidata.org/entity/Q8441,,man,,A man wearing a hat standing
http://www.wikidata.org/entity/Q21667166,003367000,http://www.wikidata.org/entity/Q8441,,man,,A man wearing tartan (Russell)
http://www.wikidata.org/entity/Q21667167,003364965,http://www.wikidata.org/entity/Q8441,,man,,A man with a child
http://www.wikidata.org/entity/Q21667169,003364886,http://www.wikidata.org/entity/Q8441,,man,,A man with a young girl
http://www.wikidata.org/entity/Q21667175,003364669,http://www.wikidata.org/entity/Q8441,,man,,"A man, woman and a baby"
http://www.wikidata.org/entity/Q21667173,003365044,http://www.wikidata.org/entity/Q8441,,man,,"A man, child and woman standing outside a shop"
http://www.wikidata.org/entity/Q21667177,003364935,http://www.wikidata.org/entity/Q8441,,man,,"A man, woman and a child"
http://www.wikidata.org/entity/Q21667182,003364917,http://www.wikidata.org/entity/Q8441,,man,,"A man, woman and three children"
http://www.wikidata.org/entity/Q21667186,003363995,http://www.wikidata.org/entity/Q87167,type of document,manuscript,,A manuscript
http://www.wikidata.org/entity/Q21667186,003363995,http://www.wikidata.org/entity/Q87167,form of creative work,manuscript,,A manuscript
http://www.wikidata.org/entity/Q21667184,003364771,http://www.wikidata.org/entity/Q8441,,man,,"A man, woman and two girls"
http://www.wikidata.org/entity/Q21667190,003361141,http://www.wikidata.org/entity/Q16970,type of building,church building,,"A monument in St Michael's churchyard, Abergele"
http://www.wikidata.org/entity/Q21667188,003365032,http://www.wikidata.org/entity/Q44494,,mill,,A mill
http://www.wikidata.org/entity/Q21667199,003363251,http://www.wikidata.org/entity/Q144,organisms known by a particular common name,dog,,A pet dog (Roberts)
http://www.wikidata.org/entity/Q21667196,003363794,http://www.wikidata.org/entity/Q7569,population group,child,,A nude child (Jones)
http://www.wikidata.org/entity/Q21667196,003363794,http://www.wikidata.org/entity/Q7569,class of human,child,,A nude child (Jones)
http://www.wikidata.org/entity/Q21667203,003363796,http://www.wikidata.org/entity/Q726,taxon,horse,,A ploughman and his horses
http://www.wikidata.org/entity/Q21667201,003363855,http://www.wikidata.org/entity/Q506294,,picnic,,"A picnic party, St Davids"
http://www.wikidata.org/entity/Q21667207,003363994,http://www.wikidata.org/entity/Q4022,type of watercourse,river,,A river
http://www.wikidata.org/entity/Q21667207,003363994,http://www.wikidata.org/entity/Q4022,ecosystem type,river,,A river
http://www.wikidata.org/entity/Q21667205,003363265,http://www.wikidata.org/entity/Q39017,dog type,Retriever,,A retriever
http://www.wikidata.org/entity/Q21667205,003363265,http://www.wikidata.org/entity/Q39017,type of hunting dog,Retriever,,A retriever
http://www.wikidata.org/entity/Q21667211,003364581,http://www.wikidata.org/entity/Q188869,,field,,A rural scene
http://www.wikidata.org/entity/Q21667209,003364018,http://www.wikidata.org/entity/Q34442,,road,,A rural road
http://www.wikidata.org/entity/Q21667214,003364012,http://www.wikidata.org/entity/Q8502,geographical feature,mountain,,A sledge on the mountainside
http://www.wikidata.org/entity/Q21667214,003364012,http://www.wikidata.org/entity/Q8502,feature type,mountain,,A sledge on the mountainside
http://www.wikidata.org/entity/Q21667213,003364023,http://www.wikidata.org/entity/Q532,classification of human settlements,village,,A rural village
http://www.wikidata.org/entity/Q21667219,003362300,http://www.wikidata.org/entity/Q1311946,town,Montgomery,Point(-3.1493 52.5628),A south view of Montgomery
http://www.wikidata.org/entity/Q21667217,003364689,http://www.wikidata.org/entity/Q3010,,boy,,A small boy
http://www.wikidata.org/entity/Q21667223,003362487,http://www.wikidata.org/entity/Q7569,population group,child,,A starving child
http://www.wikidata.org/entity/Q21667223,003362487,http://www.wikidata.org/entity/Q7569,class of human,child,,A starving child
http://www.wikidata.org/entity/Q21667227,003364001,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667225,003363999,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667230,003364005,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667230,003364003,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667229,003364002,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667232,003364004,http://www.wikidata.org/entity/Q179700,genre of sculpture,statue,,A statue (stereograph)
http://www.wikidata.org/entity/Q21667238,003361457,http://www.wikidata.org/entity/Q3947,type of building,house,,"A timbered house, Carno"
http://www.wikidata.org/entity/Q21667239,003362639,http://www.wikidata.org/entity/Q338221,profession,tinker,,"A tinker, Llanfair"
http://www.wikidata.org/entity/Q21667239,003362639,http://www.wikidata.org/entity/Q338221,historical profession,tinker,,"A tinker, Llanfair"
http://www.wikidata.org/entity/Q21667236,003365041,http://www.wikidata.org/entity/Q79007,,street,,A street scene
http://www.wikidata.org/entity/Q21667243,003362121,http://www.wikidata.org/entity/Q1025821,town,Pwllheli,Point(-4.416666666 52.883333333),A view of Pwllheli from the railway
http://www.wikidata.org/entity/Q21667243,003362121,http://www.wikidata.org/entity/Q1025821,community,Pwllheli,Point(-4.416666666 52.883333333),A view of Pwllheli from the railway
http://www.wikidata.org/entity/Q21667241,003363937,http://www.wikidata.org/entity/Q870,mode of transport,train,,A train in Abergynolwyn station on the Talyllyn railway
http://www.wikidata.org/entity/Q21667241,003363937,http://www.wikidata.org/entity/Q648932,heritage railway,Talyllyn Railway,Point(-4.08875 52.583666666),A train in Abergynolwyn station on the Talyllyn railway
http://www.wikidata.org/entity/Q21667241,003363937,http://www.wikidata.org/entity/Q648932,railway line,Talyllyn Railway,Point(-4.08875 52.583666666),A train in Abergynolwyn station on the Talyllyn railway
http://www.wikidata.org/entity/Q21667241,003363937,http://www.wikidata.org/entity/Q648932,narrow-gauge railway,Talyllyn Railway,Point(-4.08875 52.583666666),A train in Abergynolwyn station on the Talyllyn railway
http://www.wikidata.org/entity/Q21667246,003360962,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Penhelyg Rock
http://www.wikidata.org/entity/Q21667246,003360962,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Penhelyg Rock
http://www.wikidata.org/entity/Q21667250,003362649,http://www.wikidata.org/entity/Q467,,woman,,"Jenny Fach, Llanymddyfri"
http://www.wikidata.org/entity/Q21667248,003361636,http://www.wikidata.org/entity/Q288514,form of event,fair,,Llanbryn-mair fair
http://www.wikidata.org/entity/Q21667255,003361183,http://www.wikidata.org/entity/Q1883524,town,Bethesda,Point(-4.0603 53.1794),A view of Bethesda (Caern) from Cae Braich
http://www.wikidata.org/entity/Q21667252,003360966,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Penrhyn
http://www.wikidata.org/entity/Q21667252,003360966,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Penrhyn
http://www.wikidata.org/entity/Q21667253,003360963,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Tŷ Newydd
http://www.wikidata.org/entity/Q21667253,003360963,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),A view of Aberdyfi from Tŷ Newydd
http://www.wikidata.org/entity/Q21667262,003362369,http://www.wikidata.org/entity/Q288514,form of event,fair,,Llannerch-y-medd fair
http://www.wikidata.org/entity/Q21667267,003363767,http://www.wikidata.org/entity/Q319576,village,Aberffraw,Point(-4.463519444 53.195447222),"Morass workers, Aberffro"
